DTName,Key,Value
DT_NKM_MONSTER_BOSS_BASIC_QUEEN_SKILL1,m_HitSoundName,FX_COMBAT_ALL_HIT_SLASH_BIG
DT_NKM_MONSTER_BOSS_BASIC_QUEEN_SKILL1,m_HitEffect,AB_FX_HIT_SLASH_B_RED
DT_NKM_MONSTER_BOSS_BASIC_QUEEN_SKILL2,m_CrashSuperArmorLevel,NSAL_SKILL
DT_NKM_MONSTER_BOSS_BASIC_QUEEN_SKILL2,m_ReActType,NRT_DAMAGE_B
DT_NKM_MONSTER_BOSS_BASIC_QUEEN_SKILL2,m_BackSpeedJumpY,0
DT_NKM_MONSTER_BOSS_BASIC_QUEEN_SKILL2,m_BackSpeedX,0
DT_NKM_MONSTER_BOSS_BASIC_QUEEN_SKILL2,m_ReAttackCount,5
DT_NKM_MONSTER_BOSS_BASIC_QUEEN_SKILL2,m_fReAttackGap,0.1
DT_NKM_MONSTER_BOSS_BASIC_QUEEN_SKILL2,m_HitEffect,AB_FX_HIT_SLASH_B_RED
DT_NKM_MONSTER_BOSS_BASIC_QUEEN_HYPER1,m_ReActType,NRT_DAMAGE_UP
DT_NKM_MONSTER_BOSS_BASIC_QUEEN_HYPER1,m_CrashSuperArmorLevel,NSAL_HYPER
DT_NKM_MONSTER_BOSS_BASIC_QUEEN_HYPER1,m_BackSpeedJumpY,1400
DT_NKM_MONSTER_BOSS_BASIC_QUEEN_HYPER1,m_HitEffect,AB_FX_HIT_SLASH_A_RED
DT_NKM_MONSTER_NORMAL_TRANS_BOMB_ATTACK1,m_ReActType,NRT_DAMAGE_UP
DT_NKM_MONSTER_NORMAL_TRANS_BOMB_ATTACK1,m_BackSpeedJumpY,1500
DT_NKM_MONSTER_NORMAL_TRANS_BOMB_ATTACK1,m_BackSpeedX,800
DT_NKM_MONSTER_NORMAL_TRANS_BOMB_ATTACK1,m_HitSoundName,FX_COMBAT_ALL_HIT_SLASH_SMALL
DT_NKM_MONSTER_NORMAL_TRANS_BOMB_ATTACK1,m_HitEffect,AB_FX_HIT_SLASH_B_RED
DT_NKM_MONSTER_NORMAL_TRANS_BOMB_ATTACK1,m_DefenderBuff,DEBUFF_TRANS_BOMB
DT_NKM_MONSTER_NORMAL_MAD_BOMB_PHASECHANGE,m_ReActType,NRT_NO_ACTION
DT_NKM_MONSTER_NORMAL_MAD_BOMB_PHASECHANGE,m_BackSpeedX,0
DT_NKM_MONSTER_NORMAL_MAD_BOMB_PHASECHANGE,m_HitSoundName,FX_COMBAT_ALL_HIT_SLASH_SMALL
DT_NKM_MONSTER_NORMAL_MAD_BOMB_PHASECHANGE,m_HitEffect,AB_FX_HIT_SLASH_B_RED
DT_NKM_MONSTER_NORMAL_MAD_BOMB_PHASECHANGE,m_AttackerStateChange,USN_ATTACK1
DT_NKM_MONSTER_NORMAL_MAD_SPHERE_ATTACK1,m_ReActType,NRT_DAMAGE_UP
DT_NKM_MONSTER_NORMAL_MAD_SPHERE_ATTACK1,m_BackSpeedJumpY,1500
DT_NKM_MONSTER_NORMAL_MAD_SPHERE_ATTACK1,m_HitEffect,AB_FX_HIT_SLASH_A_RED
DT_NKM_MONSTER_NORMAL_MAD_SPHERE_ATTACK1_RANGE,m_ReActType,NRT_NO_ACTION
DT_NKM_MONSTER_NORMAL_MAD_SPHERE_ATTACK1_RANGE,m_HitEffect,AB_FX_HIT_SLASH_B_RED
DT_NKM_MONSTER_NORMAL_TOUGH_BOMB_ATTACK1,m_ReActType,NRT_NO_ACTION
DT_NKM_MONSTER_NORMAL_TOUGH_BOMB_ATTACK1,m_fStunTime,5.0
DT_NKM_MONSTER_NORMAL_TOUGH_BOMB_ATTACK1,m_StunIgnoreStyleType,['NUST_MECHANIC']
DT_NKM_MONSTER_NORMAL_TOUGH_BOMB_ATTACK1,m_HitEffect,AB_FX_HIT_SLASH_A_RED
DT_NKM_MONSTER_NORMAL_TRANS_WIZARD_ATTACK1,m_ReActType,NRT_NO_ACTION
DT_NKM_MONSTER_NORMAL_TRANS_WIZARD_ATTACK1,m_CrashSuperArmorLevel,NSAL_SKILL
DT_NKM_MONSTER_NORMAL_TRANS_WIZARD_ATTACK1,m_BackSpeedX,0
DT_NKM_MONSTER_NORMAL_TRANS_WIZARD_ATTACK1,m_fStunTime,2.0
DT_NKM_MONSTER_NORMAL_TRANS_WIZARD_ATTACK1,m_StunIgnoreStyleType,['NUST_MECHANIC']
DT_NKM_MONSTER_NORMAL_TRANS_WIZARD_ATTACK1,m_HitSoundName,FX_COMBAT_ALL_HIT_ELECTRIC_BIG_02
DT_NKM_MONSTER_NORMAL_TRANS_WIZARD_ATTACK1,m_HitEffect,AB_FX_HIT_SLASH_A_RED
DT_NKM_MONSTER_NORMAL_TRANS_WIZARD_ATTACK1,m_DefenderBuff,DEBUFF_TRANS_WIZARD
DT_NKM_MONSTER_NORMAL_MAD_WIZARD_ATTACK1,m_ReActType,NRT_NO_ACTION
DT_NKM_MONSTER_NORMAL_MAD_WIZARD_ATTACK1,m_CrashSuperArmorLevel,NSAL_NO
DT_NKM_MONSTER_NORMAL_MAD_WIZARD_ATTACK1,m_BackSpeedX,200
DT_NKM_MONSTER_NORMAL_MAD_WIZARD_ATTACK1,m_HitEffect,AB_FX_HIT_GUN_A_GREEN
DT_NKM_MONSTER_NORMAL_MAD_WIZARD_ATTACK1,m_DefenderBuff,DEBUFF_MAD_WIZARD
DT_NKM_MONSTER_NORMAL_MAD_WIZARD_DOT,m_ReActType,NRT_NO_ACTION
DT_NKM_MONSTER_NORMAL_MAD_WIZARD_DOT,m_CrashSuperArmorLevel,NSAL_SKILL
DT_NKM_MONSTER_NORMAL_MAD_WIZARD_DOT,m_BackSpeedX,0
DT_NKM_MONSTER_NORMAL_MAD_WIZARD_DOT,m_HitSoundName,FX_COMBAT_ALL_WHOOSH_FIRE_SMALL
DT_NKM_UNIT_C_FRONTIER_NINA_ATTACK1,m_ReActType,NRT_NO_ACTION
DT_NKM_UNIT_C_FRONTIER_NINA_ATTACK1,m_BackSpeedX,0
DT_NKM_UNIT_C_FRONTIER_NINA_ATTACK1,m_HitEffect,AB_FX_HIT_SLASH_B_RED
DT_NKM_UNIT_C_FRONTIER_NINA_SKILL1,m_CrashSuperArmorLevel,NSAL_SKILL
DT_NKM_UNIT_C_FRONTIER_NINA_SKILL1,m_ReActType,NRT_DAMAGE_UP
DT_NKM_UNIT_C_FRONTIER_NINA_SKILL1,m_BackSpeedJumpY,900
DT_NKM_UNIT_C_FRONTIER_NINA_SKILL1,m_BackSpeedX,1200
DT_NKM_UNIT_C_FRONTIER_NINA_SKILL1,m_HitEffect,AB_FX_HIT_SLASH_A_RED
DT_NKM_UNIT_C_FRONTIER_NINA_HYPER1,m_CrashSuperArmorLevel,NSAL_HYPER
DT_NKM_UNIT_C_FRONTIER_NINA_HYPER1,m_ReActType,NRT_DAMAGE_A
DT_NKM_UNIT_C_FRONTIER_NINA_HYPER1,m_BackSpeedX,700
DT_NKM_UNIT_C_FRONTIER_NINA_HYPER1,m_HitEffect,AB_FX_HIT_SLASH_B_RED
DT_NKM_UNIT_C_FRONTIER_NINA_HYPER1_END,m_CrashSuperArmorLevel,NSAL_HYPER
DT_NKM_UNIT_C_FRONTIER_NINA_HYPER1_END,m_ReActType,NRT_DAMAGE_UP
DT_NKM_UNIT_C_FRONTIER_NINA_HYPER1_END,m_BackSpeedJumpY,1100
DT_NKM_UNIT_C_FRONTIER_NINA_HYPER1_END,m_HitEffect,AB_FX_HIT_SLASH_A_RED
DT_NKM_UNIT_C_FRONTIER_MAYA_ATTACK1,m_ReActType,NRT_NO_ACTION
DT_NKM_UNIT_C_FRONTIER_MAYA_ATTACK1,m_BackSpeedX,0
DT_NKM_UNIT_C_FRONTIER_MAYA_ATTACK1,m_HitEffect,AB_FX_HIT_SLASH_B_RED
DT_NKM_UNIT_C_FRONTIER_MAYA_SKILL1_PUSH,m_CrashSuperArmorLevel,NSAL_SKILL
DT_NKM_UNIT_C_FRONTIER_MAYA_SKILL1_PUSH,m_ReActType,NRT_DAMAGE_UP
DT_NKM_UNIT_C_FRONTIER_MAYA_SKILL1_PUSH,m_BackSpeedJumpY,600
DT_NKM_UNIT_C_FRONTIER_MAYA_SKILL1_PUSH,m_BackSpeedX,1400
DT_NKM_UNIT_C_FRONTIER_MAYA_SKILL1_PUSH,m_HitEffect,AB_FX_HIT_SLASH_B_RED
DT_NKM_UNIT_C_FRONTIER_MAYA_SKILL1,m_CrashSuperArmorLevel,NSAL_SKILL
DT_NKM_UNIT_C_FRONTIER_MAYA_SKILL1,m_ReActType,NRT_DAMAGE_UP
DT_NKM_UNIT_C_FRONTIER_MAYA_SKILL1,m_BackSpeedJumpY,600
DT_NKM_UNIT_C_FRONTIER_MAYA_SKILL1,m_BackSpeedX,400
DT_NKM_UNIT_C_FRONTIER_MAYA_SKILL1,m_ReAttackCount,3
DT_NKM_UNIT_C_FRONTIER_MAYA_SKILL1,m_fReAttackGap,0.1
DT_NKM_UNIT_C_FRONTIER_MAYA_SKILL1,m_HitEffect,AB_FX_HIT_SLASH_B_RED
DT_NKM_UNIT_C_FRONTIER_MAYA_HYPER1,m_CrashSuperArmorLevel,NSAL_HYPER
DT_NKM_UNIT_C_FRONTIER_MAYA_HYPER1,m_ReActType,NRT_DAMAGE_UP
DT_NKM_UNIT_C_FRONTIER_MAYA_HYPER1,m_BackSpeedJumpY,1300
DT_NKM_UNIT_C_FRONTIER_MAYA_HYPER1,m_BackSpeedX,1000
DT_NKM_UNIT_C_FRONTIER_MAYA_HYPER1,m_HitEffect,AB_FX_HIT_SLASH_A_RED
DT_NKM_UNIT_C_FRONTIER_LEE_ATTACK1,m_ReActType,NRT_NO_ACTION
DT_NKM_UNIT_C_FRONTIER_LEE_ATTACK1,m_BackSpeedX,100
DT_NKM_UNIT_C_FRONTIER_LEE_ATTACK1,m_HitSoundName,FX_COMBAT_ALL_HIT_SMASH_SMALL
DT_NKM_UNIT_C_FRONTIER_LEE_ATTACK1,m_HitEffect,AB_FX_HIT_SLASH_B_BLUE
DT_NKM_UNIT_C_FRONTIER_LEE_ATTACK1_END,m_ReActType,NRT_NO_ACTION
DT_NKM_UNIT_C_FRONTIER_LEE_ATTACK1_END,m_BackSpeedX,600
DT_NKM_UNIT_C_FRONTIER_LEE_ATTACK1_END,m_HitSoundName,FX_COMBAT_ALL_HIT_SMASH_SMALL
DT_NKM_UNIT_C_FRONTIER_LEE_ATTACK1_END,m_HitEffect,AB_FX_HIT_SLASH_B_BLUE
DT_NKM_UNIT_C_FRONTIER_LEE_SKILL1,m_CrashSuperArmorLevel,NSAL_SKILL
DT_NKM_UNIT_C_FRONTIER_LEE_SKILL1,m_ReActType,NRT_DAMAGE_UP
DT_NKM_UNIT_C_FRONTIER_LEE_SKILL1,m_fStopTimeAtk,0.2
DT_NKM_UNIT_C_FRONTIER_LEE_SKILL1,m_fStopTimeDef,0.2
DT_NKM_UNIT_C_FRONTIER_LEE_SKILL1,m_fStopReserveTimeDef,0.075
DT_NKM_UNIT_C_FRONTIER_LEE_SKILL1,m_BackSpeedJumpY,700
DT_NKM_UNIT_C_FRONTIER_LEE_SKILL1,m_BackSpeedX,1800
DT_NKM_UNIT_C_FRONTIER_LEE_SKILL1,m_fCameraCrashGap,6
DT_NKM_UNIT_C_FRONTIER_LEE_SKILL1,m_fCameraCrashTime,1
DT_NKM_UNIT_C_FRONTIER_LEE_SKILL1,m_HitSoundName,FX_COMBAT_ALL_HIT_SMASH_BIG
DT_NKM_UNIT_C_FRONTIER_LEE_SKILL1,m_HitEffect,AB_FX_HIT_SLASH_A_BLUE
DT_NKM_UNIT_C_FRONTIER_LEE_HYPER1,m_CrashSuperArmorLevel,NSAL_HYPER
DT_NKM_UNIT_C_FRONTIER_LEE_HYPER1,m_ReActType,NRT_DAMAGE_B
DT_NKM_UNIT_C_FRONTIER_LEE_HYPER1,m_BackSpeedX,250
DT_NKM_UNIT_C_FRONTIER_LEE_HYPER1,m_ReAttackCount,4
DT_NKM_UNIT_C_FRONTIER_LEE_HYPER1,m_fReAttackGap,0.1
DT_NKM_UNIT_C_FRONTIER_LEE_HYPER1,m_HitSoundName,FX_COMBAT_ALL_HIT_SMASH_SMALL
DT_NKM_UNIT_C_FRONTIER_LEE_HYPER1,m_HitEffect,AB_FX_HIT_SLASH_B_BLUE
DT_NKM_UNIT_C_FRONTIER_LEE_HYPER1_END,m_CrashSuperArmorLevel,NSAL_HYPER
DT_NKM_UNIT_C_FRONTIER_LEE_HYPER1_END,m_ReActType,NRT_DAMAGE_UP
DT_NKM_UNIT_C_FRONTIER_LEE_HYPER1_END,m_BackSpeedJumpY,800
DT_NKM_UNIT_C_FRONTIER_LEE_HYPER1_END,m_BackSpeedX,1400
DT_NKM_UNIT_C_FRONTIER_LEE_HYPER1_END,m_HitSoundName,FX_COMBAT_ALL_HIT_SMASH_BIG
DT_NKM_UNIT_C_FRONTIER_LEE_HYPER1_END,m_HitEffect,AB_FX_HIT_SLASH_A_BLUE
DT_NKM_UNIT_C_DAYMINE_HYUNSOO_ATTACK1,m_ReActType,NRT_NO_ACTION
DT_NKM_UNIT_C_DAYMINE_HYUNSOO_ATTACK1,m_BackSpeedX,100
DT_NKM_UNIT_C_DAYMINE_HYUNSOO_ATTACK1,m_fStopTimeAtk,0.05
DT_NKM_UNIT_C_DAYMINE_HYUNSOO_ATTACK1,m_fStopTimeDef,0.05
DT_NKM_UNIT_C_DAYMINE_HYUNSOO_ATTACK1,m_HitEffect,AB_FX_HIT_SLASH_B_BLUE
DT_NKM_UNIT_C_DAYMINE_HYUNSOO_SKILL1,m_CrashSuperArmorLevel,NSAL_SKILL
DT_NKM_UNIT_C_DAYMINE_HYUNSOO_SKILL1,m_ReActType,NRT_DAMAGE_A
DT_NKM_UNIT_C_DAYMINE_HYUNSOO_SKILL1,m_BackSpeedX,450
DT_NKM_UNIT_C_DAYMINE_HYUNSOO_SKILL1,m_HitEffect,AB_FX_HIT_SLASH_B_BLUE
DT_NKM_UNIT_C_DAYMINE_HYUNSOO_SKILL1_END,m_CrashSuperArmorLevel,NSAL_SKILL
DT_NKM_UNIT_C_DAYMINE_HYUNSOO_SKILL1_END,m_ReActType,NRT_DAMAGE_A
DT_NKM_UNIT_C_DAYMINE_HYUNSOO_SKILL1_END,m_BackSpeedX,1000
DT_NKM_UNIT_C_DAYMINE_HYUNSOO_SKILL1_END,m_fStopTimeAtk,0.1
DT_NKM_UNIT_C_DAYMINE_HYUNSOO_SKILL1_END,m_fStopTimeDef,0.2
DT_NKM_UNIT_C_DAYMINE_HYUNSOO_SKILL1_END,m_HitEffect,AB_FX_HIT_SLASH_A_BLUE
DT_NKM_UNIT_C_DAYMINE_HYUNSOO_HYPER1,m_CrashSuperArmorLevel,NSAL_HYPER
DT_NKM_UNIT_C_DAYMINE_HYUNSOO_HYPER1,m_ReActType,NRT_DAMAGE_UP
DT_NKM_UNIT_C_DAYMINE_HYUNSOO_HYPER1,m_BackSpeedJumpY,1500
DT_NKM_UNIT_C_DAYMINE_HYUNSOO_HYPER1,m_BackSpeedX,1200
DT_NKM_UNIT_C_DAYMINE_HYUNSOO_HYPER1,m_HitSoundName,FX_COMBAT_ALL_HIT_SLASH_SMALL
DT_NKM_UNIT_C_DAYMINE_HYUNSOO_HYPER1,m_HitEffect,AB_FX_HIT_SLASH_A_BLUE
DT_NKM_UNIT_C_DAYMINE_GANGSAN_ATTACK1,m_ReActType,NRT_NO_ACTION
DT_NKM_UNIT_C_DAYMINE_GANGSAN_ATTACK1,m_BackSpeedX,100
DT_NKM_UNIT_C_DAYMINE_GANGSAN_ATTACK1,m_HitSoundName,FX_COMBAT_ALL_HIT_SMASH_SMALL
DT_NKM_UNIT_C_DAYMINE_GANGSAN_ATTACK1,m_HitEffect,AB_FX_HIT_SLASH_B_BLUE
DT_NKM_UNIT_C_DAYMINE_GANGSAN_SKILL1,m_CrashSuperArmorLevel,NSAL_SKILL
DT_NKM_UNIT_C_DAYMINE_GANGSAN_SKILL1,m_ReActType,NRT_DAMAGE_B
DT_NKM_UNIT_C_DAYMINE_GANGSAN_SKILL1,m_BackSpeedX,1700
DT_NKM_UNIT_C_DAYMINE_GANGSAN_SKILL1,m_HitSoundName,FX_COMBAT_ALL_HIT_SMASH_SMALL
DT_NKM_UNIT_C_DAYMINE_GANGSAN_SKILL1,m_HitEffect,AB_FX_HIT_SLASH_B_BLUE
DT_NKM_UNIT_C_DAYMINE_GANGSAN_HYPER1,m_CrashSuperArmorLevel,NSAL_HYPER
DT_NKM_UNIT_C_DAYMINE_GANGSAN_HYPER1,m_ReActType,NRT_DAMAGE_UP
DT_NKM_UNIT_C_DAYMINE_GANGSAN_HYPER1,m_BackSpeedJumpY,1000
DT_NKM_UNIT_C_DAYMINE_GANGSAN_HYPER1,m_HitEffect,AB_FX_HIT_SLASH_B_BLUE
DT_NKM_UNIT_C_DAYMINE_SOMI_ATTACK1,m_ReActType,NRT_NO_ACTION
DT_NKM_UNIT_C_DAYMINE_SOMI_ATTACK1,m_BackSpeedX,100
DT_NKM_UNIT_C_DAYMINE_SOMI_ATTACK1,m_HitSoundName,FX_COMBAT_ALL_HIT_EXPLOSION_FIRE_SMALL
DT_NKM_UNIT_C_DAYMINE_SOMI_ATTACK1,m_HitEffect,AB_FX_HIT_SLASH_B_BLUE
DT_NKM_UNIT_C_DAYMINE_SOMI_SKILL1,m_CrashSuperArmorLevel,NSAL_SKILL
DT_NKM_UNIT_C_DAYMINE_SOMI_SKILL1,m_ReActType,NRT_DAMAGE_UP
DT_NKM_UNIT_C_DAYMINE_SOMI_SKILL1,m_BackSpeedJumpY,1300
DT_NKM_UNIT_C_DAYMINE_SOMI_SKILL1,m_fCameraCrashGap,3
DT_NKM_UNIT_C_DAYMINE_SOMI_SKILL1,m_fCameraCrashTime,1
DT_NKM_UNIT_C_DAYMINE_SOMI_SKILL1,m_HitEffect,AB_FX_HIT_SLASH_B_BLUE
DT_NKM_UNIT_C_DAYMINE_SOMI_SKILL1,m_listDefenderHitBuff,"[{'m_HitBuff': 'DEBUFF_DAYMINE_SOMI_SKILL', 'm_HitBuffBaseLevel': 1, 'm_HitBuffAddLVBySkillLV': 0}]"
DT_NKM_UNIT_C_DAYMINE_SOMI_SKILL1_LV5,m_CrashSuperArmorLevel,NSAL_SKILL
DT_NKM_UNIT_C_DAYMINE_SOMI_SKILL1_LV5,m_ReActType,NRT_DAMAGE_UP
DT_NKM_UNIT_C_DAYMINE_SOMI_SKILL1_LV5,m_BackSpeedJumpY,1300
DT_NKM_UNIT_C_DAYMINE_SOMI_SKILL1_LV5,m_fCameraCrashGap,3
DT_NKM_UNIT_C_DAYMINE_SOMI_SKILL1_LV5,m_fCameraCrashTime,1
DT_NKM_UNIT_C_DAYMINE_SOMI_SKILL1_LV5,m_HitEffect,AB_FX_HIT_SLASH_B_BLUE
DT_NKM_UNIT_C_DAYMINE_SOMI_SKILL1_LV5,m_listDefenderHitBuff,"[{'m_HitBuff': 'DEBUFF_DAYMINE_SOMI_SKILL', 'm_HitBuffBaseLevel': 2, 'm_HitBuffAddLVBySkillLV': 0}]"
DT_NKM_UNIT_C_DAYMINE_SOMI_HYPER1,m_CrashSuperArmorLevel,NSAL_HYPER
DT_NKM_UNIT_C_DAYMINE_SOMI_HYPER1,m_ReActType,NRT_DAMAGE_UP
DT_NKM_UNIT_C_DAYMINE_SOMI_HYPER1,m_BackSpeedJumpY,500
DT_NKM_UNIT_C_DAYMINE_SOMI_HYPER1,m_BackSpeedX,500
DT_NKM_UNIT_C_DAYMINE_SOMI_HYPER1,m_ReAttackCount,5
DT_NKM_UNIT_C_DAYMINE_SOMI_HYPER1,m_fReAttackGap,0.15
DT_NKM_UNIT_C_DAYMINE_SOMI_HYPER1,m_HitSoundName,FX_COMBAT_ALL_HIT_EXPLOSION_ENERGY_SMALL
DT_NKM_UNIT_C_DAYMINE_SOMI_HYPER1,m_HitEffect,AB_FX_HIT_SLASH_B_BLUE
DT_NKM_UNIT_C_DAYMINE_SOMI_HYPER1,m_DefenderBuff,DEBUFF_DAYMINE_SOMI_HYPER
DT_NKM_MONSTER_ELITE_BASIC_STUNNER_SKILL1,m_ReActType,NRT_DAMAGE_UP
DT_NKM_MONSTER_ELITE_BASIC_STUNNER_SKILL1,m_CrashSuperArmorLevel,NSAL_HYPER
DT_NKM_MONSTER_ELITE_BASIC_STUNNER_SKILL1,m_BackSpeedJumpY,1400
DT_NKM_MONSTER_ELITE_BASIC_STUNNER_SKILL1,m_HitEffect,AB_FX_HIT_SLASH_A_RED
DT_NKM_MONSTER_ELITE_BASIC_RANGER_ATTACK1,m_ReActType,NRT_DAMAGE_A
DT_NKM_MONSTER_ELITE_BASIC_RANGER_ATTACK1,m_HitSoundName,FX_COMBAT_ALL_HIT_EXPLOSION_ENERGY_SMALL_02
DT_NKM_MONSTER_ELITE_BASIC_RANGER_ATTACK1,m_HitEffect,AB_FX_HIT_SLASH_A_BLUE
DT_NKM_MONSTER_ELITE_BASIC_RANGER_SKILL1,m_ReActType,NRT_DAMAGE_UP
DT_NKM_MONSTER_ELITE_BASIC_RANGER_SKILL1,m_BackSpeedJumpY,1300
DT_NKM_MONSTER_ELITE_BASIC_RANGER_SKILL1,m_HitEffect,AB_FX_HIT_SLASH_A_BLUE
DT_NKM_MONSTER_ELITE_BASIC_BLASTER_ATTACK1,m_ReActType,NRT_DAMAGE_UP
DT_NKM_MONSTER_ELITE_BASIC_BLASTER_ATTACK1,m_BackSpeedJumpY,1600
DT_NKM_MONSTER_ELITE_BASIC_BLASTER_ATTACK1,m_HitEffect,AB_FX_HIT_SLASH_A_RED
DT_NKM_MONSTER_ELITE_BASIC_BLASTER_PATTERN,m_ReActType,NRT_DAMAGE_UP
DT_NKM_MONSTER_ELITE_BASIC_BLASTER_PATTERN,m_BackSpeedX,1500
DT_NKM_MONSTER_ELITE_BASIC_BLASTER_PATTERN,m_BackSpeedJumpY,1200
DT_NKM_MONSTER_ELITE_BASIC_BLASTER_PATTERN,m_HitEffect,AB_FX_HIT_SLASH_A_RED
DT_NKM_MONSTER_ELITE_BASIC_BITER_ATTACK1,m_ReActType,NRT_NO_ACTION
DT_NKM_MONSTER_ELITE_BASIC_BITER_ATTACK1,m_HitSoundName,FX_COMBAT_ALL_HIT_BLADE_BIG
DT_NKM_MONSTER_ELITE_BASIC_BITER_ATTACK1,m_HitEffect,AB_FX_HIT_SLASH_B_RED
DT_NKM_MONSTER_ELITE_BASIC_BITER_SKILL1,m_ReActType,NRT_DAMAGE_A
DT_NKM_MONSTER_ELITE_BASIC_BITER_SKILL1,m_BackSpeedX,100
DT_NKM_MONSTER_ELITE_BASIC_BITER_SKILL1,m_ReAttackCount,2
DT_NKM_MONSTER_ELITE_BASIC_BITER_SKILL1,m_fReAttackGap,0.1
DT_NKM_MONSTER_ELITE_BASIC_BITER_SKILL1,m_HitEffect,AB_FX_HIT_SLASH_B_RED
DT_NKM_MONSTER_ELITE_BASIC_BITER_PATTERN,m_ReActType,NRT_DAMAGE_UP
DT_NKM_MONSTER_ELITE_BASIC_BITER_PATTERN,m_BackSpeedX,400
DT_NKM_MONSTER_ELITE_BASIC_BITER_PATTERN,m_BackSpeedJumpY,300
DT_NKM_MONSTER_ELITE_BASIC_BITER_PATTERN,m_ReAttackCount,5
DT_NKM_MONSTER_ELITE_BASIC_BITER_PATTERN,m_fReAttackGap,0.1
DT_NKM_MONSTER_ELITE_BASIC_BITER_PATTERN,m_HitSoundName,FX_COMBAT_ALL_HIT_BLADE_BIG
DT_NKM_MONSTER_ELITE_BASIC_BITER_PATTERN,m_HitEffect,AB_FX_HIT_SLASH_A_RED
DT_NKM_UNIT_C_FALLEN_YUMA_ATTACK1,m_ReActType,NRT_NO_ACTION
DT_NKM_UNIT_C_FALLEN_YUMA_ATTACK1,m_BackSpeedX,0
DT_NKM_UNIT_C_FALLEN_YUMA_ATTACK1,m_HitSoundName,FX_COMBAT_ALL_HIT_SMASH_SMALL_04
DT_NKM_UNIT_C_FALLEN_YUMA_ATTACK1,m_HitEffect,AB_FX_HIT_SLASH_B_BLUE
DT_NKM_UNIT_C_FALLEN_YUMA_ATTACK1_END,m_ReActType,NRT_NO_ACTION
DT_NKM_UNIT_C_FALLEN_YUMA_ATTACK1_END,m_BackSpeedX,700
DT_NKM_UNIT_C_FALLEN_YUMA_ATTACK1_END,m_HitSoundName,FX_COMBAT_ALL_HIT_BLADE_BIG
DT_NKM_UNIT_C_FALLEN_YUMA_ATTACK1_END,m_HitEffect,AB_FX_HIT_SLASH_A_BLUE
DT_NKM_UNIT_C_FALLEN_YUMA_SKILL1,m_ReActType,NRT_DAMAGE_DOWN
DT_NKM_UNIT_C_FALLEN_YUMA_SKILL1,m_CrashSuperArmorLevel,NSAL_SKILL
DT_NKM_UNIT_C_FALLEN_YUMA_SKILL1,m_BackSpeedX,400
DT_NKM_UNIT_C_FALLEN_YUMA_SKILL1,m_HitEffect,AB_FX_HIT_GUN_A_ORANGE
DT_NKM_UNIT_C_FALLEN_YUMA_SKILL1_END,m_ReActType,NRT_DAMAGE_DOWN
DT_NKM_UNIT_C_FALLEN_YUMA_SKILL1_END,m_CrashSuperArmorLevel,NSAL_SKILL
DT_NKM_UNIT_C_FALLEN_YUMA_SKILL1_END,m_BackSpeedX,1200
DT_NKM_UNIT_C_FALLEN_YUMA_SKILL1_END,m_HitSoundName,FX_COMBAT_ALL_HIT_SMASH_SMALL
DT_NKM_UNIT_C_FALLEN_YUMA_SKILL1_END,m_HitEffect,AB_FX_HIT_GUN_A_ORANGE
DT_NKM_UNIT_C_FALLEN_YUMA_HYPER1_DOWN1,m_ReActType,NRT_DAMAGE_DOWN
DT_NKM_UNIT_C_FALLEN_YUMA_HYPER1_DOWN1,m_CrashSuperArmorLevel,NSAL_HYPER
DT_NKM_UNIT_C_FALLEN_YUMA_HYPER1_DOWN1,m_HitEffect,AB_FX_HIT_SLASH_B_BLUE
DT_NKM_UNIT_C_FALLEN_YUMA_HYPER1_DOWN1,m_DefenderBuff,DEBUFF_YUMA_HYPER
DT_NKM_UNIT_C_FALLEN_YUMA_HYPER1_PUNCH,m_ReActType,NRT_DAMAGE_DOWN
DT_NKM_UNIT_C_FALLEN_YUMA_HYPER1_PUNCH,m_CrashSuperArmorLevel,NSAL_HYPER
DT_NKM_UNIT_C_FALLEN_YUMA_HYPER1_PUNCH,m_ReAttackCount,3
DT_NKM_UNIT_C_FALLEN_YUMA_HYPER1_PUNCH,m_fReAttackGap,0.2
DT_NKM_UNIT_C_FALLEN_YUMA_HYPER1_PUNCH,m_HitEffect,AB_FX_HIT_SLASH_B_BLUE
DT_NKM_UNIT_C_FALLEN_YUMA_HYPER1_PUNCH,m_DefenderBuff,DEBUFF_YUMA_HYPER
DT_NKM_UNIT_C_FALLEN_YUMA_HYPER1_DOWN2,m_ReActType,NRT_DAMAGE_DOWN
DT_NKM_UNIT_C_FALLEN_YUMA_HYPER1_DOWN2,m_CrashSuperArmorLevel,NSAL_HYPER
DT_NKM_UNIT_C_FALLEN_YUMA_HYPER1_DOWN2,m_HitEffect,AB_FX_HIT_GUN_A_ORANGE
DT_NKM_UNIT_C_FALLEN_YUMA_HYPER1_DOWN2,m_DefenderBuff,DEBUFF_YUMA_HYPER
DT_NKM_UNIT_C_FALLEN_YUMA_HYPER1_KICK,m_ReActType,NRT_DAMAGE_DOWN
DT_NKM_UNIT_C_FALLEN_YUMA_HYPER1_KICK,m_CrashSuperArmorLevel,NSAL_HYPER
DT_NKM_UNIT_C_FALLEN_YUMA_HYPER1_KICK,m_ReAttackCount,2
DT_NKM_UNIT_C_FALLEN_YUMA_HYPER1_KICK,m_fReAttackGap,0.4
